"","region","year","mpa_status","site_name","ca_mpa_name_short","site_pair","haul_number","month_day_haul_no","species_code","common_name","count","tl_mm","sl_mm","scientificname_accepted","class","order","family","trophicgroup","broadtrophic","targeted","fish_length","fish_weight_individual","fish_weight","month_day","month","day"
"88","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,27,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",22.901372212693,0.00028340296739981,0.00028340296739981,"8_28","8",28
"89","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,30,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",25.4742710120069,0.000386882017368287,0.000386882017368287,"8_28","8",28
"90","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,24,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",20.3284734133791,0.000200034045133059,0.000200034045133059,"8_28","8",28
"91","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,23,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",19.4708404802744,0.000176351656937949,0.000176351656937949,"8_28","8",28
"92","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,31,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",26.3319039451115,0.000426203539173244,0.000426203539173244,"8_28","8",28
"93","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,26,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",22.0437392795883,0.000253481969151436,0.000253481969151436,"8_28","8",28
"94","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,29,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",24.6166380789022,0.000350025941174697,0.000350025941174697,"8_28","8",28
"95","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,24,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",20.3284734133791,0.000200034045133059,0.000200034045133059,"8_28","8",28
"96","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,28,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",23.7590051457976,0.000315558572392447,0.000315558572392447,"8_28","8",28
"97","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,23,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",19.4708404802744,0.000176351656937949,0.000176351656937949,"8_28","8",28
"98","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,21,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",17.7555746140652,0.000134679493956831,0.000134679493956831,"8_28","8",28
"99","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,23,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",19.4708404802744,0.000176351656937949,0.000176351656937949,"8_28","8",28
"100","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,32,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",27.1895368782161,0.000468067046810429,0.000468067046810429,"8_28","8",28
"101","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,28,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",23.7590051457976,0.000315558572392447,0.000315558572392447,"8_28","8",28
"102","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,24,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",20.3284734133791,0.000200034045133059,0.000200034045133059,"8_28","8",28
"103","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,25,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",21.1861063464837,0.000225718198552371,0.000225718198552371,"8_28","8",28
"104","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,22,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",18.6132075471698,0.000154592929525244,0.000154592929525244,"8_28","8",28
"105","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,26,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",22.0437392795883,0.000253481969151436,0.000253481969151436,"8_28","8",28
"106","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,26,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",22.0437392795883,0.000253481969151436,0.000253481969151436,"8_28","8",28
"107","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,24,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",20.3284734133791,0.000200034045133059,0.000200034045133059,"8_28","8",28
"108","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,21,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",17.7555746140652,0.000134679493956831,0.000134679493956831,"8_28","8",28
"109","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,23,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",19.4708404802744,0.000176351656937949,0.000176351656937949,"8_28","8",28
"110","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,22,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",18.6132075471698,0.000154592929525244,0.000154592929525244,"8_28","8",28
"111","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,23,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",19.4708404802744,0.000176351656937949,0.000176351656937949,"8_28","8",28
"112","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,23,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",19.4708404802744,0.000176351656937949,0.000176351656937949,"8_28","8",28
"113","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,19,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",16.0403087478559,0.000100073619810859,0.000100073619810859,"8_28","8",28
"114","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,18,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",15.1826758147513,8.52229955648501e-05,8.52229955648501e-05,"8_28","8",28
"115","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,27,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",22.901372212693,0.00028340296739981,0.00028340296739981,"8_28","8",28
"116","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,17,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",14.3250428816467,7.19012579913979e-05,7.19012579913979e-05,"8_28","8",28
"117","South",2019,"Reference","San Elijo","Swami's SMCA","M",4,"August_28_4","URON","yellowfin croaker",1,28,NA,"Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","benthic micro-invertivore","microbenthivore","Targeted",23.7590051457976,0.000315558572392447,0.000315558572392447,"8_28","8",28
"118","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",1,"9_2_1","AKOE","calico surfperch",1,83,67,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.3,0.0116318943877367,0.0116318943877367,"9_2","9",2
"119","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",1,"9_2_1","AKOE","calico surfperch",1,83,68,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.3,0.0116318943877367,0.0116318943877367,"9_2","9",2
"120","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",1,"9_2_1","AKOE","calico surfperch",1,83,66,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.3,0.0116318943877367,0.0116318943877367,"9_2","9",2
"121","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",1,"9_2_1","AKOE","calico surfperch",1,85,70,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.5,0.0124991294807891,0.0124991294807891,"9_2","9",2
"122","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",3,"9_2_3","SAND","pacific sand sole",1,115,96,"Psettichthys melanostictus","Actinopteri","Pleuronectiformes","Pleuronectidae","benthic macro-invertivore","microbenthivore","Targeted",11.5,0.0176584556876673,0.0176584556876673,"9_2","9",2
"123","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",3,"9_2_3","SAND","pacific sand sole",1,87,75,"Psettichthys melanostictus","Actinopteri","Pleuronectiformes","Pleuronectidae","benthic macro-invertivore","microbenthivore","Targeted",8.7,0.00747691889388563,0.00747691889388563,"9_2","9",2
"124","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",3,"9_2_3","LARM","pacific staghorn sculpin",1,117,98,"Leptocottus armatus","Actinopteri","Perciformes","Cottidae","benthic micro-invertivore","microbenthivore","Nontargeted",98,0.01967729425155,0.01967729425155,"9_2","9",2
"125","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",6,"9_2_6","AKOE","calico surfperch",1,73,63,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.3,0.00789350064745681,0.00789350064745681,"9_2","9",2
"126","North",2019,"MPA","Ten Mile","Ten Mile SMR","C",6,"9_2_6","LARM","pacific staghorn sculpin",1,122,105,"Leptocottus armatus","Actinopteri","Perciformes","Cottidae","benthic micro-invertivore","microbenthivore","Nontargeted",105,0.0241643370649113,0.0241643370649113,"9_2","9",2
"127","North",2019,"MPA","Drake's","Point Reyes SMR","D",2,"8_31_2","AKOE","calico surfperch",1,82,65,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.2,0.0112137906902,0.0112137906902,"8_31","8",31
"128","North",2019,"MPA","Drake's","Point Reyes SMR","D",2,"8_31_2","ARHO","redtail surfperch",1,94,75,"Amphistichus rhodoterus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",9.4,0.0119836563393859,0.0119836563393859,"8_31","8",31
"129","North",2019,"MPA","Drake's","Point Reyes SMR","D",2,"8_31_2","AARG","barred surfperch",1,220,183,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",18.3,0.18385461,0.18385461,"8_31","8",31
"130","North",2019,"MPA","Drake's","Point Reyes SMR","D",3,"8_31_3","AARG","barred surfperch",1,72,58,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",5.8,0.00585336,0.00585336,"8_31","8",31
"131","North",2019,"MPA","Drake's","Point Reyes SMR","D",3,"8_31_3","AARG","barred surfperch",1,74,59,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",5.9,0.00616137,0.00616137,"8_31","8",31
"132","North",2019,"MPA","Drake's","Point Reyes SMR","D",3,"8_31_3","AARG","barred surfperch",1,78,63,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.3,0.00750141,0.00750141,"8_31","8",31
"133","North",2019,"MPA","Drake's","Point Reyes SMR","D",4,"8_31_4","AARG","barred surfperch",1,227,190,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",19,0.20577,0.20577,"8_31","8",31
"134","North",2019,"MPA","Drake's","Point Reyes SMR","D",5,"8_31_5","HELL","silver surfperch",1,95,75,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",95,0.0113295310033008,0.0113295310033008,"8_31","8",31
"135","North",2019,"Reference","Doran","","D",1,"8_30_1","AKOE","calico surfperch",1,239,195,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",23.9,0.283658807130584,0.283658807130584,"8_30","8",30
"136","North",2019,"Reference","Doran","","D",1,"8_30_1","AKOE","calico surfperch",1,82,65,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.2,0.0112137906902,0.0112137906902,"8_30","8",30
"137","North",2019,"Reference","Doran","","D",1,"8_30_1","AKOE","calico surfperch",1,86,67,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.6,0.0129485141023517,0.0129485141023517,"8_30","8",30
"138","North",2019,"Reference","Doran","","D",1,"8_30_1","AKOE","calico surfperch",1,87,70,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.7,0.0134085789745345,0.0134085789745345,"8_30","8",30
"139","North",2019,"Reference","Doran","","D",2,"8_30_2","AKOE","calico surfperch",1,233,192,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",23.3,0.262693600396614,0.262693600396614,"8_30","8",30
"140","North",2019,"Reference","Doran","","D",2,"8_30_2","AKOE","calico surfperch",1,230,191,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",23,0.25261124316733,0.25261124316733,"8_30","8",30
"141","North",2019,"Reference","Doran","","D",2,"8_30_2","AKOE","calico surfperch",1,95,77,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",9.5,0.0174887954937863,0.0174887954937863,"8_30","8",30
"142","North",2019,"Reference","Doran","","D",2,"8_30_2","AKOE","calico surfperch",1,153,124,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",15.3,0.0737569131423846,0.0737569131423846,"8_30","8",30
"143","North",2019,"Reference","Doran","","D",2,"8_30_2","AKOE","calico surfperch",1,90,74,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",9,0.0148541221136888,0.0148541221136888,"8_30","8",30
"144","North",2019,"Reference","Doran","","D",2,"8_30_2","AKOE","calico surfperch",1,92,74,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",9.2,0.0158735421649636,0.0158735421649636,"8_30","8",30
"145","North",2019,"Reference","Doran","","D",2,"8_30_2","AKOE","calico surfperch",1,73,61,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.3,0.00789350064745681,0.00789350064745681,"8_30","8",30
